Generation : 405  |  Min :  -165  |  Avg :   -91  |  Max :    -4
Generation : 406  |  Min :  -166  |  Avg :   -91  |  Max :    -3
Generation : 407  |  Min :  -201  |  Avg :   -84  |  Max :    14
Generation : 408  |  Min :  -206  |  Avg :   -96  |  Max :   -45
Generation : 409  |  Min :  -218  |  Avg :   -87  |  Max :    18
Generation : 410  |  Min :  -178  |  Avg :   -94  |  Max :     4
Generation : 411  |  Min :  -178  |  Avg :   -96  |  Max :   -10
Generation : 412  |  Min :  -222  |  Avg :   -99  |  Max :   -17
Generation : 413  |  Min :  -191  |  Avg :   -91  |  Max :    22
Generation : 414  |  Min :  -180  |  Avg :   -95  |  Max :   -23
Generation : 415  |  Min :  -187  |  Avg :   -99  |  Max :   -33
Generation : 416  |  Min :  -148  |  Avg :   -80  |  Max :    17
Generation : 417  |  Min :  -186  |  Avg :   -94  |  Max :   -17
Generation : 418  |  Min :  -173  |  Avg :   -89  |  Max :     7
Generation : 419  |  Min :  -171  |  Avg :   -93  |  Max :    10
Generation : 420  |  Min :  -197  |  Avg :   -97  |  Max :   -17
Generation : 421  |  Min :  -183  |  Avg :   -99  |  Max :   -52
Generation : 422  |  Min :  -199  |  Avg :   -76  |  Max :    43
Generation : 423  |  Min :  -164  |  Avg :   -84  |  Max :    26
Generation : 424  |  Min :  -195  |  Avg :   -84  |  Max :    19
Generation : 425  |  Min :  -203  |  Avg :   -88  |  Max :    -0
Generation : 426  |  Min :  -173  |  Avg :   -84  |  Max :     8
Generation : 427  |  Min :  -212  |  Avg :   -93  |  Max :   -30
Generation : 428  |  Min :  -174  |  Avg :   -84  |  Max :    -5
Generation : 429  |  Min :  -183  |  Avg :   -91  |  Max :   -13
Generation : 430  |  Min :  -189  |  Avg :   -95  |  Max :    -3
Generation : 431  |  Min :  -131  |  Avg :   -62  |  Max :    35
Generation : 432  |  Min :  -191  |  Avg :   -90  |  Max :   -17
Generation : 433  |  Min :  -177  |  Avg :   -85  |  Max :    17
Generation : 434  |  Min :  -176  |  Avg :   -67  |  Max :    29
Generation : 435  |  Min :  -200  |  Avg :   -80  |  Max :    23
Generation : 436  |  Min :  -168  |  Avg :   -86  |  Max :   -10
Generation : 437  |  Min :  -174  |  Avg :   -85  |  Max :    -2
Generation : 438  |  Min :  -166  |  Avg :   -78  |  Max :    10
Generation : 439  |  Min :  -160  |  Avg :   -81  |  Max :     4
Generation : 440  |  Min :  -176  |  Avg :   -83  |  Max :    -1
Generation : 441  |  Min :  -180  |  Avg :   -93  |  Max :   -49
Generation : 442  |  Min :  -181  |  Avg :   -78  |  Max :    33
Generation : 443  |  Min :  -169  |  Avg :   -85  |  Max :    -5
Generation : 444  |  Min :  -172  |  Avg :   -87  |  Max :    10
Generation : 445  |  Min :  -173  |  Avg :   -95  |  Max :   -25
Generation : 446  |  Min :  -182  |  Avg :   -91  |  Max :   -16
Generation : 447  |  Min :  -167  |  Avg :   -86  |  Max :   -19
Generation : 448  |  Min :  -158  |  Avg :   -85  |  Max :   -15
Generation : 449  |  Min :  -162  |  Avg :   -90  |  Max :   -10
Generation : 450  |  Min :  -169  |  Avg :   -79  |  Max :    34
Generation : 451  |  Min :  -190  |  Avg :   -84  |  Max :   -10
Generation : 452  |  Min :  -206  |  Avg :   -82  |  Max :     1
Generation : 453  |  Min :  -169  |  Avg :   -80  |  Max :    18
Generation : 454  |  Min :  -188  |  Avg :   -95  |  Max :   -41
Generation : 455  |  Min :  -154  |  Avg :   -89  |  Max :    10
Generation : 456  |  Min :  -212  |  Avg :   -94  |  Max :    12
Generation : 457  |  Min :  -159  |  Avg :   -80  |  Max :    14
Generation : 458  |  Min :  -201  |  Avg :   -84  |  Max :     8
Generation : 459  |  Min :  -205  |  Avg :   -90  |  Max :    11
Generation : 460  |  Min :  -216  |  Avg :   -91  |  Max :   -12
Generation : 461  |  Min :  -187  |  Avg :   -83  |  Max :    47
Generation : 462  |  Min :  -186  |  Avg :   -99  |  Max :   -31
Generation : 463  |  Min :  -192  |  Avg :  -106  |  Max :   -43
Generation : 464  |  Min :  -167  |  Avg :   -97  |  Max :   -25
Generation : 465  |  Min :  -172  |  Avg :   -97  |  Max :   -39
Generation : 466  |  Min :  -166  |  Avg :   -87  |  Max :   -25
Generation : 467  |  Min :  -209  |  Avg :   -76  |  Max :    22
Generation : 468  |  Min :  -181  |  Avg :   -85  |  Max :   -20
Generation : 469  |  Min :  -172  |  Avg :   -79  |  Max :    28
Generation : 470  |  Min :  -164  |  Avg :   -78  |  Max :    -7
Generation : 471  |  Min :  -170  |  Avg :   -81  |  Max :     8
Generation : 472  |  Min :  -176  |  Avg :   -68  |  Max :    20
Generation : 473  |  Min :  -179  |  Avg :   -78  |  Max :     2
Generation : 474  |  Min :  -173  |  Avg :   -94  |  Max :   -11
Generation : 475  |  Min :  -190  |  Avg :   -79  |  Max :    28
Generation : 476  |  Min :  -173  |  Avg :   -95  |  Max :   -15
Generation : 477  |  Min :  -182  |  Avg :   -93  |  Max :   -31
Generation : 478  |  Min :  -152  |  Avg :   -82  |  Max :    33
Generation : 479  |  Min :  -159  |  Avg :   -90  |  Max :    -7
Generation : 480  |  Min :  -218  |  Avg :   -72  |  Max :    31
Generation : 481  |  Min :  -220  |  Avg :   -92  |  Max :   -18
Generation : 482  |  Min :  -187  |  Avg :   -88  |  Max :   -13
Generation : 483  |  Min :  -160  |  Avg :   -82  |  Max :    11
Generation : 484  |  Min :  -177  |  Avg :   -60  |  Max :    45
Generation : 485  |  Min :  -171  |  Avg :   -92  |  Max :    -4
Generation : 486  |  Min :  -206  |  Avg :   -79  |  Max :    -2
Generation : 487  |  Min :  -196  |  Avg :   -87  |  Max :    30
Generation : 488  |  Min :  -160  |  Avg :   -74  |  Max :    51
Generation : 489  |  Min :  -176  |  Avg :   -74  |  Max :     9
Generation : 490  |  Min :  -139  |  Avg :   -39  |  Max :    93
Generation : 491  |  Min :  -175  |  Avg :   -98  |  Max :   -24
Generation : 492  |  Min :  -171  |  Avg :   -87  |  Max :     4
Generation : 493  |  Min :  -206  |  Avg :   -98  |  Max :   -26
Generation : 494  |  Min :  -177  |  Avg :   -78  |  Max :    20
Generation : 495  |  Min :  -184  |  Avg :   -89  |  Max :   -12
Generation : 496  |  Min :  -156  |  Avg :   -58  |  Max :    21
Generation : 497  |  Min :  -167  |  Avg :   -55  |  Max :    64
Generation : 498  |  Min :  -170  |  Avg :   -86  |  Max :     1
Generation : 499  |  Min :  -170  |  Avg :   -82  |  Max :    51
Generation : 500  |  Min :  -194  |  Avg :   -96  |  Max :   -18
Generation : 501  |  Min :  -173  |  Avg :   -88  |  Max :    16
Generation : 502  |  Min :  -176  |  Avg :   -94  |  Max :   -16
Generation : 503  |  Min :  -206  |  Avg :   -82  |  Max :    27
Generation : 504  |  Min :  -149  |  Avg :   -71  |  Max :    18
Generation : 505  |  Min :  -148  |  Avg :   -75  |  Max :    12
Generation : 506  |  Min :  -184  |  Avg :   -84  |  Max :    37
Generation : 507  |  Min :  -175  |  Avg :   -68  |  Max :    43
Generation : 508  |  Min :  -186  |  Avg :   -76  |  Max :    56
Generation : 509  |  Min :  -174  |  Avg :   -87  |  Max :    -3
Generation : 510  |  Min :  -165  |  Avg :   -74  |  Max :    -3
Generation : 511  |  Min :  -172  |  Avg :   -85  |  Max :   -10
Generation : 512  |  Min :  -221  |  Avg :   -56  |  Max :    53
Generation : 513  |  Min :  -144  |  Avg :   -69  |  Max :    38
Generation : 514  |  Min :  -187  |  Avg :   -64  |  Max :    36
Generation : 515  |  Min :  -179  |  Avg :   -87  |  Max :     5
Generation : 516  |  Min :  -177  |  Avg :   -87  |  Max :   -26
Generation : 517  |  Min :  -148  |  Avg :   -78  |  Max :    30
Generation : 518  |  Min :  -162  |  Avg :   -56  |  Max :    37
Generation : 519  |  Min :  -179  |  Avg :   -77  |  Max :    27
Generation : 520  |  Min :  -204  |  Avg :   -91  |  Max :   -32
Generation : 521  |  Min :  -190  |  Avg :   -79  |  Max :    26
Generation : 522  |  Min :  -203  |  Avg :   -90  |  Max :    -8
Generation : 523  |  Min :  -192  |  Avg :   -72  |  Max :    27
Generation : 524  |  Min :  -194  |  Avg :   -54  |  Max :    51
Generation : 525  |  Min :  -182  |  Avg :   -93  |  Max :   -31
Generation : 526  |  Min :  -151  |  Avg :   -79  |  Max :    11
Generation : 527  |  Min :  -141  |  Avg :   -48  |  Max :    52
Generation : 528  |  Min :  -165  |  Avg :   -94  |  Max :   -27
Generation : 529  |  Min :  -168  |  Avg :   -87  |  Max :     8
Generation : 530  |  Min :  -185  |  Avg :   -94  |  Max :   -27
Generation : 531  |  Min :  -173  |  Avg :   -95  |  Max :   -17
Generation : 532  |  Min :  -156  |  Avg :   -47  |  Max :    40
Generation : 533  |  Min :  -206  |  Avg :   -95  |  Max :    12
Generation : 534  |  Min :  -189  |  Avg :   -76  |  Max :    35
Generation : 535  |  Min :  -186  |  Avg :   -98  |  Max :   -33
Generation : 536  |  Min :  -183  |  Avg :   -95  |  Max :   -40
Generation : 537  |  Min :  -186  |  Avg :   -65  |  Max :    31
Generation : 538  |  Min :  -182  |  Avg :   -62  |  Max :    45
Generation : 539  |  Min :  -141  |  Avg :   -33  |  Max :    90
Generation : 540  |  Min :  -169  |  Avg :   -89  |  Max :   -16
Generation : 541  |  Min :  -209  |  Avg :   -58  |  Max :    77
Generation : 542  |  Min :  -188  |  Avg :   -89  |  Max :   -19
Generation : 543  |  Min :  -163  |  Avg :   -83  |  Max :     8
Generation : 544  |  Min :  -164  |  Avg :   -86  |  Max :    26
Generation : 545  |  Min :  -177  |  Avg :   -74  |  Max :    28
Generation : 546  |  Min :  -177  |  Avg :   -84  |  Max :    34
Generation : 547  |  Min :  -199  |  Avg :   -88  |  Max :    -4
Generation : 548  |  Min :  -170  |  Avg :   -81  |  Max :    18
Generation : 549  |  Min :  -167  |  Avg :   -67  |  Max :    32
Generation : 550  |  Min :  -159  |  Avg :   -84  |  Max :    17
